bot_config,lam_confirm,lam_disconfirm,session_id,round,draw_red,draw_blue,true_bayes_mode,bot_mode,modes_diverge,quadratic_score
moderate_cb,0.1,0.6,297,2,1,2,6,6,0,0.006334523612826604
moderate_cb,0.1,0.6,297,3,2,1,9,9,0,0.055026342007676574
moderate_cb,0.1,0.6,297,4,2,1,10,10,0,0.11489887787237636
moderate_cb,0.1,0.6,297,5,2,1,11,11,0,0.19165648340666866
moderate_cb,0.1,0.6,298,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,298,2,3,0,13,18,1,0.0443408407179849
moderate_cb,0.1,0.6,298,3,1,2,11,9,1,0.09221228975509668
moderate_cb,0.1,0.6,298,4,1,2,10,9,1,0.040478615299278764
moderate_cb,0.1,0.6,298,5,2,1,11,10,1,0.12753474618367583
moderate_cb,0.1,0.6,299,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,299,2,2,1,13,13,0,0.12598803016664795
moderate_cb,0.1,0.6,299,3,0,3,9,4,1,0.04999233615333244
moderate_cb,0.1,0.6,299,4,2,1,10,10,0,0.14910014696015908
moderate_cb,0.1,0.6,299,5,3,0,12,13,1,0.1821481793677013
moderate_cb,0.1,0.6,300,1,3,0,20,20,0,-0.003911893033829966
moderate_cb,0.1,0.6,300,2,2,1,17,17,0,0.022002484883327664
moderate_cb,0.1,0.6,300,3,1,2,13,12,1,0.12677338603238375
moderate_cb,0.1,0.6,300,4,2,1,13,13,0,0.17605544712266352
moderate_cb,0.1,0.6,300,5,2,1,13,13,0,0.17856519358820966
moderate_cb,0.1,0.6,301,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,301,2,2,1,13,13,0,0.12598803016664795
moderate_cb,0.1,0.6,301,3,2,1,13,13,0,0.15280463928342938
moderate_cb,0.1,0.6,301,4,1,2,12,12,0,0.21935818787354944
moderate_cb,0.1,0.6,301,5,2,1,12,12,0,0.3218719790589648
moderate_cb,0.1,0.6,302,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,302,2,2,1,13,13,0,0.12598803016664795
moderate_cb,0.1,0.6,302,3,2,1,13,13,0,0.15280463928342938
moderate_cb,0.1,0.6,302,4,0,3,10,9,1,0.07693197655600889
moderate_cb,0.1,0.6,302,5,3,0,12,14,1,0.09369811800243977
moderate_cb,0.1,0.6,303,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,303,2,2,1,13,13,0,0.12598803016664795
moderate_cb,0.1,0.6,303,3,2,1,13,13,0,0.15280463928342938
moderate_cb,0.1,0.6,303,4,2,1,13,13,0,0.1655564644617659
moderate_cb,0.1,0.6,303,5,2,1,13,13,0,0.1424100766884208
moderate_cb,0.1,0.6,304,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,304,2,2,1,13,13,0,0.12598803016664795
moderate_cb,0.1,0.6,304,3,3,0,16,16,0,0.041531487903654185
moderate_cb,0.1,0.6,304,4,1,2,13,12,1,0.1663251175205117
moderate_cb,0.1,0.6,304,5,1,2,12,11,1,0.2511627218596869
moderate_cb,0.1,0.6,305,1,3,0,20,20,0,-0.003911893033829966
moderate_cb,0.1,0.6,305,2,1,2,13,10,1,0.07411829965877684
moderate_cb,0.1,0.6,305,3,1,2,11,9,1,0.07724291299677534
moderate_cb,0.1,0.6,305,4,3,0,13,16,1,0.08749626315032162
moderate_cb,0.1,0.6,305,5,1,2,12,12,0,0.21363449531631382
moderate_cb,0.1,0.6,306,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,306,2,1,2,6,6,0,0.006334523612826604
moderate_cb,0.1,0.6,306,3,2,1,9,9,0,0.055026342007676574
moderate_cb,0.1,0.6,306,4,2,1,10,10,0,0.11489887787237636
moderate_cb,0.1,0.6,306,5,2,1,11,11,0,0.19165648340666866
moderate_cb,0.1,0.6,307,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,307,2,2,1,13,13,0,0.12598803016664795
moderate_cb,0.1,0.6,307,3,2,1,13,13,0,0.15280463928342938
moderate_cb,0.1,0.6,307,4,3,0,15,15,0,0.03772560367369604
moderate_cb,0.1,0.6,307,5,0,3,12,9,1,0.11503228410117489
moderate_cb,0.1,0.6,308,1,3,0,20,20,0,-0.003911893033829966
moderate_cb,0.1,0.6,308,2,2,1,17,17,0,0.022002484883327664
moderate_cb,0.1,0.6,308,3,2,1,16,16,0,0.024415180605720857
moderate_cb,0.1,0.6,308,4,0,3,12,7,1,0.09205078639541661
moderate_cb,0.1,0.6,308,5,2,1,12,12,0,0.2557338962786466
moderate_cb,0.1,0.6,309,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,309,2,1,2,10,10,0,0.09696732903171809
moderate_cb,0.1,0.6,309,3,2,1,11,11,0,0.15882450166613926
moderate_cb,0.1,0.6,309,4,3,0,13,14,1,0.1006710731816317
moderate_cb,0.1,0.6,309,5,2,1,13,14,1,0.10315131513092457
moderate_cb,0.1,0.6,310,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,310,2,2,1,10,10,0,0.09750685307008773
moderate_cb,0.1,0.6,310,3,1,2,9,9,0,0.05136106410756386
moderate_cb,0.1,0.6,310,4,2,1,10,10,0,0.10709160588943027
moderate_cb,0.1,0.6,310,5,3,0,12,13,1,0.23002911163287013
moderate_cb,0.1,0.6,311,1,3,0,20,20,0,-0.003911893033829966
moderate_cb,0.1,0.6,311,2,2,1,17,17,0,0.022002484883327664
moderate_cb,0.1,0.6,311,3,2,1,16,16,0,0.024415180605720857
moderate_cb,0.1,0.6,311,4,1,2,13,13,0,0.16157585268045058
moderate_cb,0.1,0.6,311,5,1,2,12,12,0,0.2809372001313942
moderate_cb,0.1,0.6,312,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,312,2,3,0,17,17,0,0.027150286584242192
moderate_cb,0.1,0.6,312,3,0,3,11,5,1,0.009559676316309329
moderate_cb,0.1,0.6,312,4,3,0,13,16,1,-0.029899369579005103
moderate_cb,0.1,0.6,312,5,2,1,13,15,1,-0.0009239965997734634
moderate_cb,0.1,0.6,313,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,313,2,2,1,13,13,0,0.12598803016664795
moderate_cb,0.1,0.6,313,3,1,2,11,11,0,0.15470668622495148
moderate_cb,0.1,0.6,313,4,1,2,10,10,0,0.09541766962603009
moderate_cb,0.1,0.6,313,5,1,2,9,9,0,-0.019793470021252313
moderate_cb,0.1,0.6,314,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,314,2,1,2,6,6,0,0.006334523612826604
moderate_cb,0.1,0.6,314,3,1,2,6,6,0,-0.039975405408405336
moderate_cb,0.1,0.6,314,4,3,0,10,11,1,0.1292587421097226
moderate_cb,0.1,0.6,314,5,3,0,12,14,1,0.07360622932741545
moderate_cb,0.1,0.6,315,1,0,3,0,0,0,-0.021451999985701665
moderate_cb,0.1,0.6,315,2,2,1,6,10,1,0.06994399878030787
moderate_cb,0.1,0.6,315,3,3,0,11,14,1,0.10620502508183267
moderate_cb,0.1,0.6,315,4,2,1,12,13,1,0.17597576070756005
moderate_cb,0.1,0.6,315,5,2,1,12,13,1,0.25716151128118625
moderate_cb,0.1,0.6,316,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,316,2,2,1,10,10,0,0.09750685307008773
moderate_cb,0.1,0.6,316,3,1,2,9,9,0,0.05136106410756386
moderate_cb,0.1,0.6,316,4,2,1,10,10,0,0.10709160588943027
moderate_cb,0.1,0.6,316,5,3,0,12,13,1,0.23002911163287013
moderate_cb,0.1,0.6,317,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,317,2,2,1,13,13,0,0.12598803016664795
moderate_cb,0.1,0.6,317,3,1,2,11,11,0,0.15470668622495148
moderate_cb,0.1,0.6,317,4,1,2,10,10,0,0.09541766962603009
moderate_cb,0.1,0.6,317,5,3,0,12,14,1,0.18313371619697572
moderate_cb,0.1,0.6,318,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,318,2,3,0,13,18,1,0.0443408407179849
moderate_cb,0.1,0.6,318,3,1,2,11,9,1,0.09221228975509668
moderate_cb,0.1,0.6,318,4,2,1,12,12,0,0.19120777290384885
moderate_cb,0.1,0.6,318,5,3,0,13,14,1,0.07741857781405895
moderate_cb,0.1,0.6,319,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,319,2,2,1,13,13,0,0.12598803016664795
moderate_cb,0.1,0.6,319,3,2,1,13,13,0,0.15280463928342938
moderate_cb,0.1,0.6,319,4,2,1,13,13,0,0.1655564644617659
moderate_cb,0.1,0.6,319,5,2,1,13,13,0,0.1424100766884208
moderate_cb,0.1,0.6,320,1,3,0,20,20,0,-0.003911893033829966
moderate_cb,0.1,0.6,320,2,2,1,17,17,0,0.022002484883327664
moderate_cb,0.1,0.6,320,3,1,2,13,12,1,0.12677338603238375
moderate_cb,0.1,0.6,320,4,3,0,15,17,1,0.01049460775590745
moderate_cb,0.1,0.6,320,5,1,2,14,12,1,0.20808657247678586
moderate_cb,0.1,0.6,321,1,0,3,0,0,0,-0.021451999985701665
moderate_cb,0.1,0.6,321,2,2,1,6,10,1,0.06994399878030787
moderate_cb,0.1,0.6,321,3,2,1,9,11,1,0.14108855105612164
moderate_cb,0.1,0.6,321,4,1,2,8,9,1,0.056764672015119505
moderate_cb,0.1,0.6,321,5,3,0,11,13,1,0.2587541851990648
moderate_cb,0.1,0.6,322,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,322,2,2,1,13,13,0,0.12598803016664795
moderate_cb,0.1,0.6,322,3,2,1,13,13,0,0.15280463928342938
moderate_cb,0.1,0.6,322,4,3,0,15,15,0,0.03772560367369604
moderate_cb,0.1,0.6,322,5,1,2,14,13,1,0.20939387661601838
moderate_cb,0.1,0.6,323,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,323,2,2,1,10,10,0,0.09750685307008773
moderate_cb,0.1,0.6,323,3,2,1,11,11,0,0.15950502730043156
moderate_cb,0.1,0.6,323,4,3,0,13,14,1,0.10626340323266081
moderate_cb,0.1,0.6,323,5,2,1,13,14,1,0.10251782013644797
moderate_cb,0.1,0.6,324,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,324,2,3,0,13,18,1,0.0443408407179849
moderate_cb,0.1,0.6,324,3,1,2,11,9,1,0.09221228975509668
moderate_cb,0.1,0.6,324,4,2,1,12,12,0,0.19120777290384885
moderate_cb,0.1,0.6,324,5,2,1,12,12,0,0.30876045345058156
moderate_cb,0.1,0.6,325,1,0,3,0,0,0,-0.021451999985701665
moderate_cb,0.1,0.6,325,2,3,0,10,17,1,0.0317837368904923
moderate_cb,0.1,0.6,325,3,3,0,13,17,1,-0.07695208681328979
moderate_cb,0.1,0.6,325,4,1,2,12,17,1,0.1352810423049399
moderate_cb,0.1,0.6,325,5,1,2,11,10,1,0.1380413849418341
moderate_cb,0.1,0.6,326,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,326,2,3,0,17,17,0,0.027150286584242192
moderate_cb,0.1,0.6,326,3,2,1,16,16,0,0.030196777488033566
moderate_cb,0.1,0.6,326,4,0,3,12,8,1,0.07137275745226733
moderate_cb,0.1,0.6,326,5,3,0,13,15,1,-0.017723849494762717
moderate_cb,0.1,0.6,327,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,327,2,3,0,17,17,0,0.027150286584242192
moderate_cb,0.1,0.6,327,3,2,1,16,16,0,0.030196777488033566
moderate_cb,0.1,0.6,327,4,1,2,13,13,0,0.1623607781592734
moderate_cb,0.1,0.6,327,5,1,2,12,12,0,0.2675417414431235
moderate_cb,0.1,0.6,328,1,3,0,20,20,0,-0.003911893033829966
moderate_cb,0.1,0.6,328,2,0,3,10,3,1,-0.025395663732298603
moderate_cb,0.1,0.6,328,3,1,2,9,6,1,-0.040840029974991664
moderate_cb,0.1,0.6,328,4,2,1,10,9,1,0.030379606826997946
moderate_cb,0.1,0.6,328,5,2,1,11,10,1,0.11903646989148317
moderate_cb,0.1,0.6,329,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,329,2,1,2,10,10,0,0.09696732903171809
moderate_cb,0.1,0.6,329,3,2,1,11,11,0,0.15882450166613926
moderate_cb,0.1,0.6,329,4,3,0,13,14,1,0.1006710731816317
moderate_cb,0.1,0.6,329,5,1,2,12,11,1,0.21928812414879703
moderate_cb,0.1,0.6,330,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,330,2,1,2,10,10,0,0.09696732903171809
moderate_cb,0.1,0.6,330,3,1,2,9,9,0,0.05029713028765208
moderate_cb,0.1,0.6,330,4,2,1,10,10,0,0.10601598395202974
moderate_cb,0.1,0.6,330,5,3,0,12,13,1,0.2332010396732173
moderate_cb,0.1,0.6,331,1,3,0,20,20,0,-0.003911893033829966
moderate_cb,0.1,0.6,331,2,1,2,13,10,1,0.07411829965877684
moderate_cb,0.1,0.6,331,3,2,1,13,12,1,0.13695806160162033
moderate_cb,0.1,0.6,331,4,1,2,12,11,1,0.1700456741133238
moderate_cb,0.1,0.6,331,5,2,1,12,12,0,0.29497788292167065
moderate_cb,0.1,0.6,332,1,3,0,20,20,0,-0.003911893033829966
moderate_cb,0.1,0.6,332,2,1,2,13,10,1,0.07411829965877684
moderate_cb,0.1,0.6,332,3,1,2,11,9,1,0.07724291299677534
moderate_cb,0.1,0.6,332,4,2,1,12,11,1,0.17101637391084726
moderate_cb,0.1,0.6,332,5,2,1,12,12,0,0.29770616594819443
moderate_cb,0.1,0.6,333,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,333,2,1,2,6,6,0,0.006334523612826604
moderate_cb,0.1,0.6,333,3,1,2,6,6,0,-0.039975405408405336
moderate_cb,0.1,0.6,333,4,3,0,10,11,1,0.1292587421097226
moderate_cb,0.1,0.6,333,5,3,0,12,14,1,0.07360622932741545
moderate_cb,0.1,0.6,334,1,3,0,20,20,0,-0.003911893033829966
moderate_cb,0.1,0.6,334,2,1,2,13,10,1,0.07411829965877684
moderate_cb,0.1,0.6,334,3,2,1,13,12,1,0.13695806160162033
moderate_cb,0.1,0.6,334,4,1,2,12,11,1,0.1700456741133238
moderate_cb,0.1,0.6,334,5,2,1,12,12,0,0.29497788292167065
moderate_cb,0.1,0.6,335,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,335,2,3,0,17,17,0,0.027150286584242192
moderate_cb,0.1,0.6,335,3,1,2,13,12,1,0.121559379110885
moderate_cb,0.1,0.6,335,4,1,2,12,11,1,0.14902938348923123
moderate_cb,0.1,0.6,335,5,2,1,12,12,0,0.2806602623322084
moderate_cb,0.1,0.6,336,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,336,2,2,1,10,10,0,0.09750685307008773
moderate_cb,0.1,0.6,336,3,2,1,11,11,0,0.15950502730043156
moderate_cb,0.1,0.6,336,4,3,0,13,14,1,0.10626340323266081
moderate_cb,0.1,0.6,336,5,1,2,12,11,1,0.22210520050390817
moderate_cb,0.1,0.6,337,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,337,2,2,1,10,10,0,0.09750685307008773
moderate_cb,0.1,0.6,337,3,2,1,11,11,0,0.15950502730043156
moderate_cb,0.1,0.6,337,4,1,2,10,10,0,0.09944695242056673
moderate_cb,0.1,0.6,337,5,2,1,11,11,0,0.17041952481624914
moderate_cb,0.1,0.6,338,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,338,2,1,2,10,10,0,0.09696732903171809
moderate_cb,0.1,0.6,338,3,3,0,13,16,1,0.07027507743318143
moderate_cb,0.1,0.6,338,4,3,0,15,17,1,-0.059760834468341864
moderate_cb,0.1,0.6,338,5,1,2,14,13,1,0.1754861470017885
moderate_cb,0.1,0.6,339,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,339,2,2,1,13,13,0,0.12598803016664795
moderate_cb,0.1,0.6,339,3,2,1,13,13,0,0.15280463928342938
moderate_cb,0.1,0.6,339,4,3,0,15,15,0,0.03772560367369604
moderate_cb,0.1,0.6,339,5,2,1,15,15,0,-0.03554528726829978
moderate_cb,0.1,0.6,340,1,3,0,20,20,0,-0.003911893033829966
moderate_cb,0.1,0.6,340,2,2,1,17,17,0,0.022002484883327664
moderate_cb,0.1,0.6,340,3,1,2,13,12,1,0.12677338603238375
moderate_cb,0.1,0.6,340,4,0,3,10,8,1,0.03446497810317811
moderate_cb,0.1,0.6,340,5,3,0,12,14,1,0.11234179024878269
moderate_cb,0.1,0.6,341,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,341,2,2,1,10,10,0,0.09750685307008773
moderate_cb,0.1,0.6,341,3,0,3,6,4,1,0.0020344584877850652
moderate_cb,0.1,0.6,341,4,2,1,8,10,1,0.06252946408555644
moderate_cb,0.1,0.6,341,5,3,0,11,12,1,0.29650198775646375
moderate_cb,0.1,0.6,342,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,342,2,3,0,17,17,0,0.027150286584242192
moderate_cb,0.1,0.6,342,3,2,1,16,16,0,0.030196777488033566
moderate_cb,0.1,0.6,342,4,1,2,13,13,0,0.1623607781592734
moderate_cb,0.1,0.6,342,5,2,1,13,13,0,0.1837539668194254
moderate_cb,0.1,0.6,343,1,3,0,20,20,0,-0.003911893033829966
moderate_cb,0.1,0.6,343,2,2,1,17,17,0,0.022002484883327664
moderate_cb,0.1,0.6,343,3,2,1,16,16,0,0.024415180605720857
moderate_cb,0.1,0.6,343,4,1,2,13,13,0,0.16157585268045058
moderate_cb,0.1,0.6,343,5,2,1,13,13,0,0.1752830458665778
moderate_cb,0.1,0.6,344,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,344,2,2,1,10,10,0,0.09750685307008773
moderate_cb,0.1,0.6,344,3,3,0,13,15,1,0.08526863797445765
moderate_cb,0.1,0.6,344,4,1,2,12,11,1,0.15168260360381472
moderate_cb,0.1,0.6,344,5,2,1,12,12,0,0.2791716976074481
moderate_cb,0.1,0.6,345,1,3,0,20,20,0,-0.003911893033829966
moderate_cb,0.1,0.6,345,2,1,2,13,10,1,0.07411829965877684
moderate_cb,0.1,0.6,345,3,3,0,16,18,1,-0.0023944120655877976
moderate_cb,0.1,0.6,345,4,2,1,15,16,1,0.006946606568646804
moderate_cb,0.1,0.6,345,5,3,0,16,17,1,-0.1383108090429554
moderate_cb,0.1,0.6,346,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,346,2,1,2,10,10,0,0.09696732903171809
moderate_cb,0.1,0.6,346,3,3,0,13,16,1,0.07027507743318143
moderate_cb,0.1,0.6,346,4,2,1,13,14,1,0.1071521194441327
moderate_cb,0.1,0.6,346,5,2,1,13,14,1,0.10442521067791119
moderate_cb,0.1,0.6,347,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,347,2,2,1,10,10,0,0.09750685307008773
moderate_cb,0.1,0.6,347,3,2,1,11,11,0,0.15950502730043156
moderate_cb,0.1,0.6,347,4,2,1,12,12,0,0.23181564647920425
moderate_cb,0.1,0.6,347,5,3,0,14,14,0,0.11314818506323263
moderate_cb,0.1,0.6,348,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,348,2,3,0,13,18,1,0.0443408407179849
moderate_cb,0.1,0.6,348,3,2,1,13,15,1,0.08917065824802804
moderate_cb,0.1,0.6,348,4,1,2,12,12,0,0.18140168752302585
moderate_cb,0.1,0.6,348,5,1,2,11,10,1,0.12728355080150588
moderate_cb,0.1,0.6,349,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,349,2,2,1,13,13,0,0.12598803016664795
moderate_cb,0.1,0.6,349,3,3,0,16,16,0,0.041531487903654185
moderate_cb,0.1,0.6,349,4,2,1,15,15,0,0.01582256251833665
moderate_cb,0.1,0.6,349,5,1,2,13,13,0,0.18274744422332062
moderate_cb,0.1,0.6,350,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,350,2,1,2,10,10,0,0.09696732903171809
moderate_cb,0.1,0.6,350,3,3,0,13,16,1,0.07027507743318143
moderate_cb,0.1,0.6,350,4,2,1,13,14,1,0.1071521194441327
moderate_cb,0.1,0.6,350,5,1,2,12,12,0,0.2574323740978456
moderate_cb,0.1,0.6,351,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,351,2,1,2,10,10,0,0.09696732903171809
moderate_cb,0.1,0.6,351,3,2,1,11,11,0,0.15882450166613926
moderate_cb,0.1,0.6,351,4,2,1,12,12,0,0.23258758344252461
moderate_cb,0.1,0.6,351,5,2,1,12,12,0,0.3293660634909041
moderate_cb,0.1,0.6,352,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,352,2,2,1,13,13,0,0.12598803016664795
moderate_cb,0.1,0.6,352,3,0,3,9,4,1,0.04999233615333244
moderate_cb,0.1,0.6,352,4,3,0,12,15,1,0.07408974139060676
moderate_cb,0.1,0.6,352,5,2,1,12,13,1,0.18268653484557218
moderate_cb,0.1,0.6,353,1,3,0,20,20,0,-0.003911893033829966
moderate_cb,0.1,0.6,353,2,2,1,17,17,0,0.022002484883327664
moderate_cb,0.1,0.6,353,3,1,2,13,12,1,0.12677338603238375
moderate_cb,0.1,0.6,353,4,2,1,13,13,0,0.17605544712266352
moderate_cb,0.1,0.6,353,5,2,1,13,13,0,0.17856519358820966
moderate_cb,0.1,0.6,354,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,354,2,2,1,10,10,0,0.09750685307008773
moderate_cb,0.1,0.6,354,3,2,1,11,11,0,0.15950502730043156
moderate_cb,0.1,0.6,354,4,2,1,12,12,0,0.23181564647920425
moderate_cb,0.1,0.6,354,5,3,0,14,14,0,0.11314818506323263
moderate_cb,0.1,0.6,355,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,355,2,1,2,6,6,0,0.006334523612826604
moderate_cb,0.1,0.6,355,3,2,1,9,9,0,0.055026342007676574
moderate_cb,0.1,0.6,355,4,3,0,12,13,1,0.16589412452999178
moderate_cb,0.1,0.6,355,5,1,2,11,11,0,0.14393499807461152
moderate_cb,0.1,0.6,356,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,356,2,1,2,10,10,0,0.09696732903171809
moderate_cb,0.1,0.6,356,3,2,1,11,11,0,0.15882450166613926
moderate_cb,0.1,0.6,356,4,2,1,12,12,0,0.23258758344252461
moderate_cb,0.1,0.6,356,5,2,1,12,12,0,0.3293660634909041
moderate_cb,0.1,0.6,357,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,357,2,2,1,10,10,0,0.09750685307008773
moderate_cb,0.1,0.6,357,3,2,1,11,11,0,0.15950502730043156
moderate_cb,0.1,0.6,357,4,3,0,13,14,1,0.10626340323266081
moderate_cb,0.1,0.6,357,5,2,1,13,14,1,0.10251782013644797
moderate_cb,0.1,0.6,358,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,358,2,1,2,10,10,0,0.09696732903171809
moderate_cb,0.1,0.6,358,3,3,0,13,16,1,0.07027507743318143
moderate_cb,0.1,0.6,358,4,3,0,15,17,1,-0.059760834468341864
moderate_cb,0.1,0.6,358,5,1,2,14,13,1,0.1754861470017885
moderate_cb,0.1,0.6,359,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,359,2,1,2,6,6,0,0.006334523612826604
moderate_cb,0.1,0.6,359,3,3,0,11,16,1,0.09197244391362835
moderate_cb,0.1,0.6,359,4,2,1,12,13,1,0.17823362016063032
moderate_cb,0.1,0.6,359,5,3,0,13,15,1,0.025249618474394275
moderate_cb,0.1,0.6,360,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,360,2,1,2,10,10,0,0.09696732903171809
moderate_cb,0.1,0.6,360,3,2,1,11,11,0,0.15882450166613926
moderate_cb,0.1,0.6,360,4,2,1,12,12,0,0.23258758344252461
moderate_cb,0.1,0.6,360,5,2,1,12,12,0,0.3293660634909041
moderate_cb,0.1,0.6,361,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,361,2,1,2,10,10,0,0.09696732903171809
moderate_cb,0.1,0.6,361,3,1,2,9,9,0,0.05029713028765208
moderate_cb,0.1,0.6,361,4,2,1,10,10,0,0.10601598395202974
moderate_cb,0.1,0.6,361,5,2,1,11,11,0,0.18005003303479325
moderate_cb,0.1,0.6,362,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,362,2,1,2,6,6,0,0.006334523612826604
moderate_cb,0.1,0.6,362,3,2,1,9,9,0,0.055026342007676574
moderate_cb,0.1,0.6,362,4,2,1,10,10,0,0.11489887787237636
moderate_cb,0.1,0.6,362,5,3,0,12,13,1,0.251789520753157
moderate_cb,0.1,0.6,363,1,0,3,0,0,0,-0.021451999985701665
moderate_cb,0.1,0.6,363,2,1,2,3,3,0,-0.03807372173034628
moderate_cb,0.1,0.6,363,3,2,1,6,8,1,0.0156180881258412
moderate_cb,0.1,0.6,363,4,3,0,10,12,1,0.1849936667554777
moderate_cb,0.1,0.6,363,5,2,1,11,12,1,0.30706693033365606
moderate_cb,0.1,0.6,364,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,364,2,2,1,10,10,0,0.09750685307008773
moderate_cb,0.1,0.6,364,3,3,0,13,15,1,0.08526863797445765
moderate_cb,0.1,0.6,364,4,2,1,13,14,1,0.11359180573940066
moderate_cb,0.1,0.6,364,5,2,1,13,14,1,0.10333621353505451
moderate_cb,0.1,0.6,365,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,365,2,0,3,6,2,1,0.016504522276136177
moderate_cb,0.1,0.6,365,3,2,1,9,11,1,0.10841994741928704
moderate_cb,0.1,0.6,365,4,3,0,12,14,1,0.13942220713671855
moderate_cb,0.1,0.6,365,5,2,1,12,13,1,0.2291919629809258
moderate_cb,0.1,0.6,366,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,366,2,2,1,13,13,0,0.12598803016664795
moderate_cb,0.1,0.6,366,3,2,1,13,13,0,0.15280463928342938
moderate_cb,0.1,0.6,366,4,2,1,13,13,0,0.1655564644617659
moderate_cb,0.1,0.6,366,5,1,2,12,12,0,0.3028125654637883
moderate_cb,0.1,0.6,367,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,367,2,2,1,10,10,0,0.09750685307008773
moderate_cb,0.1,0.6,367,3,3,0,13,15,1,0.08526863797445765
moderate_cb,0.1,0.6,367,4,1,2,12,11,1,0.15168260360381472
moderate_cb,0.1,0.6,367,5,1,2,11,10,1,0.0833561956752761
moderate_cb,0.1,0.6,368,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,368,2,1,2,10,10,0,0.09696732903171809
moderate_cb,0.1,0.6,368,3,2,1,11,11,0,0.15882450166613926
moderate_cb,0.1,0.6,368,4,1,2,10,10,0,0.09865846679344067
moderate_cb,0.1,0.6,368,5,2,1,11,11,0,0.170045001420273
moderate_cb,0.1,0.6,369,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,369,2,2,1,13,13,0,0.12598803016664795
moderate_cb,0.1,0.6,369,3,1,2,11,11,0,0.15470668622495148
moderate_cb,0.1,0.6,369,4,1,2,10,10,0,0.09541766962603009
moderate_cb,0.1,0.6,369,5,1,2,9,9,0,-0.019793470021252313
moderate_cb,0.1,0.6,370,1,2,1,13,13,0,0.09061311350932597
